Total_Sale_Value
0,56.849998
1,18.950001
2,18.950001
3,18.950001
4,18.950001
5,18.950001
6,37.900002
7,18.950001
8,18.950001
9,18.950001
10,18.950001
11,18.950001
12,12.510000
13,18.950001
14,37.900002
15,18.950001
16,37.900002
17,18.950001
18,18.950001
19,37.900002
20,18.950001
21,75.800003
22,18.950001
23,18.950001
24,18.950001
25,18.950001
26,18.000000
27,18.950001
28,37.900002
29,18.950001
30,37.900002
31,18.950001
32,18.950001
33,18.950001
34,18.950001
35,18.950001
36,18.950001
37,19.990000
38,19.990000
39,19.990000
40,19.990000
41,19.990000
42,19.990000
43,19.990000
44,19.990000
45,39.980000
46,19.990000
47,39.900002
48,79.959999
49,19.990000
50,19.990000
51,19.990000
52,19.990000
53,19.990000
54,19.990000
55,19.990000
56,39.980000
57,19.990000
58,39.980000
59,19.950001
60,19.990000
61,19.990000
62,19.990000
63,19.990000
64,19.990000
65,19.990000
66,19.990000
67,19.990000
68,7.990000
69,23.969999
70,7.990000
71,7.990000
72,15.980000
73,7.990000
74,7.990000
75,7.990000
76,7.990000
77,7.990000
78,15.980000
79,7.990000
80,7.990000
81,7.990000
82,7.990000
83,7.990000
84,7.990000
85,7.990000
86,7.990000
87,7.990000
88,7.990000
89,7.990000
90,7.990000
91,7.990000
92,7.990000
93,7.990000
94,7.990000
95,7.990000
96,7.990000
97,7.990000
98,7.990000
99,7.990000
100,7.990000
101,7.990000
102,15.980000
103,7.990000
104,7.990000
105,7.990000
106,7.990000
107,7.990000
108,7.990000
109,6.990000
110,7.990000
111,7.990000
112,7.990000
113,7.990000
114,7.990000
115,7.990000
116,15.980000
117,7.990000
118,7.990000
119,7.990000
120,15.980000
121,7.990000
122,15.980000
123,15.980000
124,7.990000
125,15.980000
126,7.990000
127,7.990000
128,7.990000
129,7.990000
130,7.990000
131,7.990000
132,7.990000
133,7.990000
134,15.980000
135,7.990000
136,7.990000
137,15.980000
138,7.990000
139,7.990000
140,7.990000
141,7.990000
142,7.990000
143,7.990000
144,7.990000
145,7.990000
146,7.990000
147,7.990000
148,15.980000
149,7.990000
150,7.990000
151,7.990000
152,32.990002
153,32.990002
154,32.990002
155,32.990002
156,32.990002
157,31.340000
158,179.960007
159,31.340000
160,44.990002
161,31.340000
162,44.990002
163,31.340000
164,89.980003
165,44.990002
166,44.990002
167,44.990002
168,32.990002
169,44.990002
170,44.990002
171,44.990002
172,44.990002
173,32.990002
174,44.990002
175,44.990002
176,44.990002
177,44.990002
178,44.990002
179,44.990002
180,44.990002
181,44.990002
182,44.990002
183,44.990002
184,44.990002
185,44.990002
186,44.990002
187,44.990002
188,44.990002
189,44.990002
190,44.990002
191,44.990002
192,44.990002
193,44.990002
194,44.990002
195,44.990002
196,44.990002
197,44.990002
198,34.990002
199,34.990002
200,34.990002
201,34.990002
202,34.990002
203,44.990002
204,44.990002
205,44.990002
206,29.990000
207,44.990002
208,44.990002
209,44.990002
210,34.990002
211,44.990002
212,44.990002
213,44.990002
214,34.990002
215,44.990002
216,34.990002
217,44.990002
218,44.990002
219,44.990002
220,44.990002
221,44.990002
222,44.990002
223,44.990002
224,29.990000
225,44.990002
226,44.990002
227,44.990002
228,44.990002
229,89.980003
230,44.990002
231,44.990002
232,44.990002
233,44.990002
234,34.990002
235,44.990002
236,44.990002
237,33.240002
238,4.990000
239,4.990000
240,4.990000
241,4.990000
242,4.990000
243,19.959999
244,9.980000
245,4.990000
246,9.980000
247,4.990000
248,9.980000
249,4.990000
250,19.959999
251,14.970000
252,4.990000
253,9.980000
254,24.950001
255,19.959999
256,9.980000
257,9.980000
258,14.970000
259,4.990000
260,4.990000
261,4.990000
262,14.970000
263,9.980000
264,9.980000
265,9.980000
266,4.990000
267,4.990000
268,14.970000
269,4.990000
270,4.990000
271,19.959999
272,4.990000
273,4.990000
274,4.990000
275,4.990000
276,9.980000
277,9.980000
278,4.990000
279,19.959999
280,14.970000
281,4.990000
282,4.990000
283,4.990000
284,4.990000
285,29.940001
286,24.950001
287,4.990000
288,9.980000
289,9.980000
290,9.980000
291,19.959999
292,19.959999
293,4.990000
294,14.970000
295,9.980000
296,9.980000
297,9.980000
298,4.990000
299,24.950001
300,9.980000
301,4.990000
302,9.980000
303,4.990000
304,29.940001
305,4.990000
306,9.980000
307,4.990000
308,9.980000
309,4.990000
310,4.990000
311,9.980000
312,9.980000
313,9.980000
314,9.980000
315,19.959999
316,4.990000
317,9.980000
318,99.800003
319,9.980000
320,49.900002
321,4.990000
322,14.970000
323,9.980000
324,4.990000
325,9.980000
326,24.950001
327,9.980000
328,9.980000
329,19.959999
330,14.970000
331,14.970000
332,14.970000
333,14.970000
334,9.980000
335,4.990000
336,9.980000
337,14.970000
338,4.990000
339,9.980000
340,39.919998
341,4.990000
342,9.980000
343,4.990000
344,14.970000
345,4.990000
346,4.990000
347,4.990000
348,9.980000
349,9.980000
350,19.959999
351,4.990000
352,9.980000
353,9.980000
354,4.990000
355,4.990000
356,9.980000
357,4.990000
358,4.990000
359,19.959999
360,4.990000
361,29.940001
362,14.970000
363,9.980000
364,9.980000
365,4.990000
366,4.990000
367,9.980000
368,9.980000
369,4.990000
370,9.980000
371,19.959999
372,9.980000
373,4.990000
374,14.970000
375,9.980000
376,9.980000
377,4.990000
378,4.990000
379,14.970000
380,19.959999
381,4.990000
382,24.950001
383,4.990000
384,4.990000
385,19.959999
386,29.940001
387,9.980000
388,9.980000
389,19.959999
390,4.990000
391,9.980000
392,9.980000
393,4.990000
394,4.990000
395,9.980000
396,4.990000
397,14.970000
398,4.990000
399,19.959999
400,9.980000
401,9.980000
402,4.990000
403,4.990000
404,9.980000
405,4.990000
406,4.990000
407,9.980000
408,4.990000
409,9.980000
410,9.980000
411,14.970000
412,4.990000
413,4.990000
414,24.950001
415,4.990000
416,9.980000
417,9.980000
418,4.990000
419,64.870003
420,4.990000
421,4.990000
422,9.980000
423,4.990000
424,14.970000
425,4.990000
426,19.959999
427,29.940001
428,4.990000
429,24.950001
430,4.990000
431,9.980000
432,9.980000
433,9.980000
434,14.970000
435,19.959999
436,14.970000
437,14.970000
438,9.980000
439,14.970000
440,4.990000
441,9.980000
442,4.990000
443,9.980000
444,29.940001
445,19.959999
446,4.990000
447,4.990000
448,4.990000
449,4.990000
450,4.990000
451,4.990000
452,4.990000
453,4.990000
454,9.980000
455,19.959999
456,9.980000
457,9.980000
458,9.980000
459,9.980000
460,4.990000
461,4.990000
462,9.980000
463,19.959999
464,9.980000
465,14.970000
466,9.980000
467,9.980000
468,19.959999
469,4.990000
470,19.959999
471,9.980000
472,4.990000
473,4.990000
474,9.980000
475,9.980000
476,9.980000
477,4.990000
478,19.959999
479,4.990000
480,14.970000
481,9.980000
482,9.980000
483,4.990000
484,24.950001
485,4.990000
486,9.980000
487,9.980000
488,14.970000
489,9.980000
490,4.990000
491,4.990000
492,4.990000
493,9.980000
494,4.990000
495,4.990000
496,4.990000
497,4.990000
498,24.950001
499,49.900002
500,9.980000
501,14.970000
502,14.970000
503,4.990000
504,9.980000
505,24.950001
506,4.990000
507,9.980000
508,4.990000
509,4.990000
510,9.980000
511,9.980000
512,4.990000
513,9.980000
514,24.950001
515,4.990000
516,14.970000
517,9.980000
518,4.990000
519,4.990000
520,4.990000
521,9.980000
522,4.990000
523,9.980000
524,4.990000
525,9.980000
526,14.990000
527,14.990000
528,29.980000
529,14.990000
530,14.990000
531,14.990000
532,14.990000
533,14.990000
534,14.990000
535,29.980000
536,14.990000
537,44.970001
538,14.990000
539,14.990000
540,14.990000
541,14.240000
542,14.990000
543,14.990000
544,14.990000
545,14.990000
546,14.990000
547,14.990000
548,14.990000
549,14.990000
550,14.990000
551,14.990000
552,14.990000
553,14.990000
554,14.990000
555,14.990000
556,14.990000
557,29.980000
558,14.990000
559,14.990000
560,14.990000
561,14.990000
562,14.990000
563,14.990000
564,89.940002
565,14.990000
566,14.990000
567,14.990000
568,14.990000
569,14.990000
570,14.990000
571,14.990000
572,14.240000
573,14.990000
574,14.990000
575,14.990000
576,29.980000
577,14.240000
578,14.990000
579,14.990000
580,14.990000
581,14.990000
582,14.990000
583,14.990000
584,14.990000
585,14.990000
586,14.990000
587,14.990000
588,14.990000
589,14.990000
590,14.990000
591,14.990000
592,14.990000
593,14.990000
594,14.990000
595,14.990000
596,14.990000
597,14.990000
598,14.990000
599,14.990000
600,14.990000
601,14.990000
602,14.990000
603,14.990000
604,14.990000
605,14.990000
606,14.990000
607,14.240000
608,14.990000
609,9.990000
610,29.980000
611,14.990000
612,13.990000
613,14.990000
614,14.990000
615,14.990000
616,14.990000
617,14.990000
618,14.990000
619,14.990000
620,14.990000
621,14.990000
622,14.990000
623,14.990000
624,14.990000
625,14.990000
626,14.990000
627,14.990000
628,29.980000
629,14.240000
630,14.990000
631,4.900000
632,17.580000
633,8.790000
634,8.790000
635,7.870000
636,8.790000
637,8.790000
638,26.370001
639,8.790000
640,8.790000
641,17.580000
642,8.790000
643,8.790000
644,8.790000
645,8.790000
646,8.790000
647,7.870000
648,8.790000
649,8.790000
650,8.790000
651,8.790000
652,17.580000
653,8.790000
654,17.580000
655,17.580000
656,8.790000
657,8.790000
658,8.790000
659,17.580000
660,8.790000
661,17.580000
662,17.580000
663,8.790000
664,8.790000
665,8.790000
666,7.870000
667,8.790000
668,8.790000
669,15.740000
670,8.790000
671,8.790000
672,17.580000
673,8.790000
674,8.790000
675,8.790000
676,17.580000
677,8.790000
678,23.610001
679,8.790000
680,8.790000
681,8.790000
682,31.480000
683,8.790000
684,8.790000
685,7.870000
686,8.790000
687,8.790000
688,26.370001
689,17.580000
690,17.580000
691,7.870000
692,8.790000
693,17.580000
694,7.870000
695,8.790000
696,8.790000
697,8.790000
698,8.790000
699,17.580000
700,8.790000
701,8.790000
702,7.870000
703,8.790000
